item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update
4566,158.1 ZEN k,Text,4566,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4883,137 HEL m,Text,4883,11/11/2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5657,153 WEB b,Text,5657,23 Juli 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5781,155.6 WHA h,Text,5781,4/11/2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3203,170 HER m2,Text,3203,3 Agustus 2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5337,158.2,Text,5337,9/29/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6703,139.3 UTA k,Text,6703,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5014,138 WOO s,Text,5014,24 Februari 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3560,177 WID c,Text,3560,9/25/2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4815,154.7 WAR h,Text,4815,12 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2845,150 Har s,Text,2845,11 Desember 2000,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3877,155.5 KWI t,Text,3877,1 Juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5363,153 MEL a,Text,5363,9/29/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4693,128 LOS l,Text,4693,2 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
223,150 GUN p,Text,223,6 Agustus 1984,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3909,155.3 MAS s,Text,3909,9 Juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2553,152.4 HAR t,Text,2553,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4545,158.2 SHA w,Text,4545,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4211,170 MAL a,Text,4211,19 Juli 2007,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6513,155.25 PAR p,Text,6513,5 Juni 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3295,152.4 AMO b,Text,3295,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3297,152.4 AMO a,Text,3297,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3260,152.4 AMO k,Text,3260,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3272,152.4 AMO a,Text,3272,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3277,152.4 AMO r,Text,3277,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3299,152.4 AMO c,Text,3299,9/16/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3274,152.4 AMO l,Text,3274,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3275,152.4 AMO h,Text,3275,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3276,152.4 AMO f,Text,3276,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3273,152.4 AMO h,Text,3273,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3271,152.4 AMO h,Text,3271,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3296,152.4 AMO j,Text,3296,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3259,152.4 AMO s,Text,3259,9/12/2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6025,158.2 DUH t,Text,6025,24 Mei 2013,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5075,131 GUN b,Text,5075,4/12/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4543,155.2 BIS m,Text,4543,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4500,158.2 DEM p,Text,4500,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5343,158.4 Low h,Text,5343,9/29/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4542,177  BER k,Text,4542,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6637,177 TIM p,Text,6637,4/7/2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5052,128 GOR m,Text,5052,4/6/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3608,155.5,Text,3608,16 Oktober 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5283,177 HAR e,Text,5283,9/16/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4497,177 BEH k,Text,4497,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4502,158.2 GRA p,Text,4502,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
1668,170,Text,1668,24 Juni 1993,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3597,153 CLA l2000,Text,3597,16 Oktober 2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4875,158.2 CHR s,Text,4875,16 Oktober 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4666,158.2 WEB t,Text,4666,16 mei 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4803,153 HAR c,Text,4803,12 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3594,155.5,Text,3594,16 Oktober 2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6852,150 TIM c,Text,6852,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5650,158.1 KAR m,Text,5650,23 Juli 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7013,153 HAR s,Text,7013,20 Desember 2018,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7046,158 BRA s,Text,7046,10 Juni 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6488,158 BRA s,Text,6488,11/25/2015,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6545,128 TIM s,Text,6545,5 Agustus 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6547,128 WIY s,Text,6547,8 Agustus 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5341,173 BAT b,Text,5341,9/29/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5514,158.1,Text,5514,3 Maret 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5651,158.2 CAH b,Text,5651,23 Juli 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6521,158.2 DJA d,Text,6521,5Juni 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3548,155.2 PET i,Text,3548,16 Oktober 2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4439,158.1 HIL k,Text,4439,6 januari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
698,170 SAR e,Text,698,21 Agustu 1990,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5060,158.2 NUG m,Text,5060,4/6/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4550,158.2 MAN m,Text,4550,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6141,135 KAM m,Text,6141,3 Januari 2014,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6019,153 SUS p,Text,6019,24 Mei 2013,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
854,150 KNY p,Text,854,2 Agustus 1988,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5779,155.5 GUN p,Text,5779,4/11/2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5778,155.5 GUN m,Text,5778,4/11/2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4503,158.2 KOL t,Text,4503,8 Mei 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5089,155.6 PEL t,Text,5089,4/15/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5459,153 AZZ m,Text,5459,17 Desember 2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5897,158 LIP n,Text,5897,17 Oktober 2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4579,128 NAD j,Text,4579,4/13/2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7102,128 EFF m,Text,7102,9/11/2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3606,155.5 LIE s,Text,3606,16 Oktober 2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7104,155.4 QUR m,Text,7104,9/11/2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6865,131,Text,6865,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
600,150 TAM m,Text,600,30 Juli 1988,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5730,155.5 HAN c,Text,5730,31 Oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6728,155 HIR a,Text,6728,5 Juni 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4814,158,Text,4814,12 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5460,158.1 JUN s,Text,5460,17 Desember 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5220,155 APR k,Text,5220,18 Agustus 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3719,155.2 BAC m,Text,3719,7 oktober 2005,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6468,128 TIM s,Text,6468,11/25/2015,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5806,128 COU s,Text,5806,4/17/2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5629,155.4 KHA a,Text,5629,21 mei 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6663,128 CAR h,Text,6663,4/8/2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7222,108 TIM s,Text,7222,11 Agustus 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
504,155.5 TIM r,Text,504,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3876,155.6 ENH a,Text,3876,1 Juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3927,155.5 WIS t,Text,3927,13 Juli 2013,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3929,155.5 KWI s,Text,3929,13 .juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5205,155.5 YAH p,Text,5205,21 Juli 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4377,153 SUK p,Text,4377,11/10/2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
855,150 KNY d,Text,855,2 Agustus 1988,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5725,155.6 RUM t,Text,5725,31 oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3681,150 HAR t,Text,3681,11 mei 2005,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4559,181.4 KRI m,Text,4559,2 maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3933,155.5 AGU b,Text,3933,13 Juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3720,155.5 AGU h,Text,3720,7 Oktober 2005,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2555,158.1 WID k,Text,2555,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5082,137 TAU,Text,5082,4/15/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2848,153 HAR t,Text,2848,11 Desember 2000,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6624,154.6 SCH h,Text,6624,13 Februari 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
705,170 CHA h,Text,705,9/1/1990,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3114,170 KRI b,Text,3114,2 Januari 2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4799,133.8 KAT r,Text,4799,26 Agustus 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3736,155.5 GIS t,Text,3736,7 Oktober 2005,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3861,158.4 WHI s,Text,3861,31 mei 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4496,177 PAN j,Text,4496,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,170 PRI c,Text,-,16 Februari 1997,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5726,158.2 OMI e,Text,5726,31 Oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6988,155.25 ZOUi,Text,6988,11/10/2018,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4428,153 DEE t,Text,4428,5 januari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4580,158 MAX m,Text,4580,4/13/2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3997,155.5 BRO t,Text,3997,25 Juli 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4570,177 DEW c,Text,4570,16 Oktober 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
,155.4 TIM p,Text,,13 Februari 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6991,155.25 TIM b,Text,6991,11/10/2018,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4529,155.2 CON a,Text,4529,2 Maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3495,158 WID s,Text,3495,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2722,131 HAR k,Text,2722,11/5/1994,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7256,158.4 TIM p,Text,7256,8 Oktober 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7255,158.2 AMO m,Text,7255,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7253,155.4 TIM f,Text,7253,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7252,158 AUL k,Text,7252,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7251,158 WES e,Text,7251,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7250,177 mHER m,Text,7250,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7249,158.4 JON y,Text,7249,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7248,158 ULF i,Text,7248,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7247,155.5 MAN j,Text,7247,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7246,153 MUL v,Text,7246,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7245,150 SUM m,Text,7245,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7244,158.2 NOU b,Text,7244,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7243,153.8 PRA y,Text,7243,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4659,158 OLI j,Text,4659,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7241,158.2 WHE h,Text,7241,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7242,158.4 NAI a,Text,7242,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6748,153 AGU e,Text,6748,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
601,150 Har s,Text,601,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7144,155 PAT c,Text,7144,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7141,153.8 ROB m,Text,7141,8 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7138,158.1 HYA l,Text,7138,29 Oktober 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6533,128 TJA m,Text,6533,5 Agustus 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5314,154.7 HAK h,Text,5314,9/27/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3591,155.5 ESP b,Text,3591,16 Oktober 2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3497,128 MEN m,Text,3497,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6430,128 AGU k,Text,6430,9/22/2015,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4658,158 CHA s ,Text,4658,2 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
1984,170 SUS e,Text,1984,11 Oktober 1994,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5898,158.2 nSET i,Text,5898,17 Oktober 2012,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5886,158.4 PUR c,Text,5886,9/18/2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6863,153 BON e,Text,6863,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4549,158.2 FAB b,Text,4549,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4499,158.2 TAL       t,Text,4499,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6682,158.1 PAT d,Text,6682,23 Mei 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4678,155 ASW r,Text,4678,5 Juni 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
276,153.2 GET c,Text,276,6 Agustus 1984,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6707,153 TIM p,Text,6707,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7084,158 YEN b,Text,7084,29 Agustus 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3579,155.6 WAL e,Text,3579,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4867,155.2 LAW m,Text,4867,16 Oktober 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4501,158.2 GRA m,Text,4501,18 Februari 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4685,158.1 WAL h,Text,4685,2 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3773,158.1 DEE t,Text,3773,4/4/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5728,153 SUM t,Text,5728,31 Oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
222,150 GUN p,Text,222,6 Agustus 1984,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7134,158.1 AST b,Text,7134,26 Oktober 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3845,155.5 ASG i,Text,3845,22 Juni 2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
860,150 HID s,Text,860,9/7/1988,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3831,155.5 IND  c,Text,3831,4/11/2006,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3076,150 SHI r,Text,3076,11 Desember 2001,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4210,113.8 GIB s,Text,4210,19 Juli 2007,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
223,150 GUN p,Text,223,6 Agustus 1984,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5649,177 ABA b,Text,5649,23 Juli 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4844,128.5 YUN p,Text,4844,9/4/2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5340,152.4 HAR b,Text,5340,9/29/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5933,158 RIY m,Text,5933,20 Februari 2013,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3203,170 HER m2,Text,3203,3 Agustus 2002,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2846,150 HAR p,Text,2846,11 Desember 2000,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2847,150CEN m,Text,2847,11 Desember 2000,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5931,153.8 RIY m,Text,5931,20 Februari 2013,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6515,158.1 DHI f,Text,6515,5 Juni 2016,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2547,158.2 COL m,Text,2547,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5731,155.6 WAL e,Text,5731,31 oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5362,153 GRA s,Text,5362,29 September 201o,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7277,155 LAI a,Text,7277,14 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4547,181.1 yua M2,Text,4547,2 maret 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6856,170 DHO s,Text,6856,11  Agustus 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7299,1730MCL t,Text,7299,21 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7298,158 SCH t,Text,7298,21 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7300,158 MAR s,Text,7300,21 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7297,152.5 SET b,Text,7297,21 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3573,128 WAL r,Text,3573,9/25/2004,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6377,153 SUM r,Text,6377,9/10/2014,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5067,158.4 LEI l,Text,5067,4/6/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4881,155.2 SHI k,Text,4881,12 Agustus 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4665,158.2 SIT b,Text,4665,16 mei 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5461,152.1 ALA t,Text,5461,17 Desember 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6626,128 TIM b,Text,6626,13 Februari 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3323,155.5 TIM e,Text,3323,9/13/2003,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
3618,173 SUS a,Text,3618,22 Oktober 2009,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7267,153 GLE s,Text,7267,9 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
2473,155 HAR t,Text,2473,17 Oktober 2001,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7164,158.2 SAL s,Text,7164,21 desember 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7165,131 MAJ s,Text,7165,21 desember 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7147,158.1 NAS c,Text,7147,26 Oktober 2019,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5338,153.8 SHI t,Text,5338,29 Oktober 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7485,153.8 PUR m,Text,7485,13 Oktober 2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6775,153.35 KWA a,Text,6775,17 Juli 2017,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4419,153.8 CHR a,Text,4419,17 Januari 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5750,155 YUL d,Text,5750,31 Oktober 2011,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5435,153.8 CHR s,Text,5435,28 Oktober 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4971,153.8 PRI t,Text,4971,24 Februari 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4694,153.8 CHR a,Text,4694,2 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7540,153.8 SAN d,Text,7540,23 Desember 2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5434,153.2 DUN b,Text,5434,28 Oktober 2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
5112,153.2 EZA,Text,5112,4/15/2010,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7507,155.25 CHA t,Text,7507,11/17/2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7509,158.1 ITA t,Text,7509,11/17/2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7508,153.8 HAL a,Text,7508,11/17/2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7528,158 PUS p,Text,7528,23 Desember 2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7530,153.8 IRI m,Text,7530,23 Desember 2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7510,155.25 ICA a,Text,7510,11/17/2021,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
4818,177 SUG a,Text,4818,12 Juli 2008,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7559,153.8 PRA k,Text,7559,21 Februari 2022,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
6155,153.8 ISM t,Text,6155,3 Januari 2014,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7787,131,Text,7787,31 Oktober 2023,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7272,153.8 LOC s,Text,7272,9 Oktober 2020,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7708,155 NUR i,Text,7708,16 Desember 2022,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7775,153 AUR m,Text,7775,30 Agustus 2023,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7777,153.8 AYE s,Text,7777,30 Agustus 2023,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
7779,158.4 CAR l,Text,7779,31 Oktober 2023,,,100-199,,Available,,,,,IDR,,2/20/2026,2/20/2026
